,Date,Terminal ref,Terminal number,Unnamed: 3,Unnamed: 4,Type,ref,Unnamed: 7,status,Auth,Unnamed: 10,Value,Unnamed: 12,Donation Date,Hour,Day,Week,Month
380,18/03/17 12:53,10781204,1,,,Visa,483215 - 5b3b6830c978a61fd4f6ae45a53a10efed87036c,,Committed,Authorisation,,3.0,,2017-03-18 12:53:00,12,5,11,3
381,18/03/17 15:10,10781204,1,,,Visa,454742 - 71b4dd5324188fe5d346240eadfb2bc64f4aec1f,,Committed,Offline Authorisation,,3.0,,2017-03-18 15:10:00,15,5,11,3
382,18/03/17 15:50,10781204,1,,,Visa,482871 - b0458b356240d1d1f4c2f005e7442205064151bc,,Committed,Authorisation,,3.0,,2017-03-18 15:50:00,15,5,11,3
383,19/03/17 11:37,10781205,2,,,Visa,476248 - a9ac55b09860080a44e1cd9048240bafb513baab,,Committed,Offline Authorisation,,3.0,,2017-03-19 11:37:00,11,6,11,3
384,19/03/17 11:38,10781205,2,,,Visa,465923 - 1da2bd9ccdf8ae80142e154c163c8a1c5a994a0a,,Committed,Offline Authorisation,,3.0,,2017-03-19 11:38:00,11,6,11,3
385,19/03/17 11:38,10781205,2,,,Visa,454742 - 507ccf1d683cee3ba79bbc61648f431badea4635,,Committed,Offline Authorisation,,3.0,,2017-03-19 11:38:00,11,6,11,3
386,19/03/17 11:38,10781205,2,,,Visa,482183 - de71d0d4c989687b5589d77541ba52fe72d33099,,Committed,Authorisation,,3.0,,2017-03-19 11:38:00,11,6,11,3
387,19/03/17 11:38,10781204,1,,,Visa,492182 - 79fff0734f46195cee3b70510820360b9385ddb7,,Committed,Offline Authorisation,,3.0,,2017-03-19 11:38:00,11,6,11,3
388,19/03/17 12:48,10781204,1,,,Visa,483208 - 2972171f9cf6653aa953426952b5ffd2535d14a3,,Committed,Authorisation,,3.0,,2017-03-19 12:48:00,12,6,11,3
389,19/03/17 14:19,10781204,1,,,Visa,475129 - 714cfdefa9e9680dd87c852e4df3e3401c54b4a0,,Committed,Offline Authorisation,,3.0,,2017-03-19 14:19:00,14,6,11,3
390,19/03/17 14:21,10781205,2,,,Visa,465942 - 16eb7e92e8b99522edd9334d59994fa04a2ef092,,Committed,Offline Authorisation,,3.0,,2017-03-19 14:21:00,14,6,11,3
391,19/03/17 16:09,10781204,1,,,Visa,465946 - 9302fab196d52aed4090a757f75d34e1beb9d2b1,,Committed,Offline Authorisation,,3.0,,2017-03-19 16:09:00,16,6,11,3
392,19/03/17 16:09,10781204,1,,,Visa,454742 - 773bc02ea02b903280d609bb6a883735afbd7f14,,Committed,Offline Authorisation,,3.0,,2017-03-19 16:09:00,16,6,11,3
393,19/03/17 17:14,10781205,2,,,Visa,465942 - 7f637ebbc84b11ef4c4a472f29ef1a2628c3a8aa,,Committed,Offline Authorisation,,3.0,,2017-03-19 17:14:00,17,6,11,3
394,19/03/17 17:30,10781205,2,,,MasterCard,518791 - 03b1922b26fa25b149aa65aa14f1349abe87c68f,,Committed,Offline Authorisation,,3.0,,2017-03-19 17:30:00,17,6,11,3
395,20/03/17 13:39,10781204,1,,,Visa,483204 - 4f9445d59c8f7a2f2ac9e3805d6b9dad2fd05a2c,,Committed,Authorisation,,3.0,,2017-03-20 13:39:00,13,0,12,3
396,20/03/17 16:09,10781205,2,,,Visa,424495 - a385d9e8d3b9d07483e610819de992510883b36b,,Committed,Authorisation,,3.0,,2017-03-20 16:09:00,16,0,12,3
397,21/03/17 14:59,10781204,1,,,Visa,454742 - 89d89e5773c4210782aa5783b7dfba5e0af85ccc,,Committed,Offline Authorisation,,3.0,,2017-03-21 14:59:00,14,1,12,3
398,21/03/17 15:46,10781204,1,,,Visa,482871 - f78e17f26b14cb0929fad4704064309ec7a27377,,Committed,Authorisation,,3.0,,2017-03-21 15:46:00,15,1,12,3
399,22/03/17 15:30,10781204,1,,,Visa,481898 - b1157ca063ecdb8429831f299edceece940de6f1,,Committed,Authorisation,,3.0,,2017-03-22 15:30:00,15,2,12,3
400,23/03/17 12:36,10781204,1,,,Visa,476223 - bdf3f54642b2d80f8e87b6474eaaad11ece8058a,,Committed,Offline Authorisation,,3.0,,2017-03-23 12:36:00,12,3,12,3
401,23/03/17 14:40,10781204,1,,,Visa,492181 - 733977d96e436f61dc769ec774b485e981249a00,,Committed,Offline Authorisation,,3.0,,2017-03-23 14:40:00,14,3,12,3
402,24/03/17 10:30,10781204,1,,,MasterCard,525303 - 7f1231b9ebb0a67ad400865265ac9ddc10a6d311,,Committed,Offline Authorisation,,3.0,,2017-03-24 10:30:00,10,4,12,3
403,24/03/17 10:30,10781204,1,,,Visa,454742 - 0c9bc17fff9b24104038a0b93419944f4dd0d7ee,,Committed,Offline Authorisation,,3.0,,2017-03-24 10:30:00,10,4,12,3
404,24/03/17 16:08,10781205,2,,,Visa,475130 - 40c8fef03dc442aa1c5631c9dd52e135d40e1df9,,Committed,Offline Authorisation,,3.0,,2017-03-24 16:08:00,16,4,12,3
405,24/03/17 16:49,10781204,1,,,Visa,492181 - 7f50933ceec66b1e3ab9cb51a423bf21aa8ae46f,,Committed,Offline Authorisation,,3.0,,2017-03-24 16:49:00,16,4,12,3
406,25/03/17 11:36,10781204,1,,,Visa,465946 - 074fe681c9742d991dc00dc287aba5094ff8c678,,Committed,Offline Authorisation,,3.0,,2017-03-25 11:36:00,11,5,12,3
407,25/03/17 16:42,10781204,1,,,Visa,481820 - 98a0ae781a4fc04fc2f55a87178c8bd2ccaea8a7,,Committed,Authorisation,,3.0,,2017-03-25 16:42:00,16,5,12,3
408,25/03/17 16:43,10781204,1,,,Visa,483204 - 1952a185302b9aa8103e4166b10e7dd88cb8cd48,,Committed,Authorisation,,3.0,,2017-03-25 16:43:00,16,5,12,3
409,25/03/17 16:48,10781205,2,,,Visa,481820 - 7f8ee84f4cf599be71dc87a7eecacf740c7f12b7,,Committed,Authorisation,,3.0,,2017-03-25 16:48:00,16,5,12,3
410,26/03/17 12:34,10781204,1,,,MasterCard,544939 - b37da9e182db546f4ed7a17a9dc5961bf635d688,,Committed,Authorisation,,3.0,,2017-03-26 12:34:00,12,6,12,3
411,26/03/17 14:01,10781204,1,,,Visa,453979 - 55d9138c1ae1a52ed31ff750ab37b10d8e800991,,Committed,Offline Authorisation,,3.0,,2017-03-26 14:01:00,14,6,12,3
412,26/03/17 14:09,10781205,2,,,Visa,476367 - 4e1f8d31d0a3e99d2dc21fd76037ff3d429a1401,,Committed,Offline Authorisation,,3.0,,2017-03-26 14:09:00,14,6,12,3
413,26/03/17 14:48,10781204,1,,,Visa,465946 - a2a3a4c256aa8d452cbcc605c065d65307147677,,Committed,Offline Authorisation,,3.0,,2017-03-26 14:48:00,14,6,12,3
414,27/03/17 14:44,10781204,1,,,Visa,475139 - fffe51167f1ad1bf26dda45ccfc40b5d7fab8384,,Committed,Authorisation,,3.0,,2017-03-27 14:44:00,14,0,13,3
415,27/03/17 17:19,10781204,1,,,Visa,498824 - c5262fa6fb9e715e7d2cfaf3da63faacd55da1a9,,Committed,Offline Authorisation,,3.0,,2017-03-27 17:19:00,17,0,13,3
416,28/03/17 12:14,10781205,2,,,MasterCard,556677 - b6a437646b7e39bc70c5549a82d04cfe666dbcd9,,Committed,Offline Authorisation,,3.0,,2017-03-28 12:14:00,12,1,13,3
417,28/03/17 12:14,10781205,2,,,Visa,475130 - a62b0adc61c5087854bd2fa235311f0bc025d244,,Committed,Offline Authorisation,,3.0,,2017-03-28 12:14:00,12,1,13,3
418,28/03/17 12:14,10781205,2,,,MasterCard,556677 - fafac35e593f620e41992483b0e38660323ecf6c,,Committed,Offline Authorisation,,3.0,,2017-03-28 12:14:00,12,1,13,3
419,28/03/17 12:14,10781205,2,,,Visa,465950 - bb7a1611275c82b13de72ae02ed14a2b25192e05,,Committed,Offline Authorisation,,3.0,,2017-03-28 12:14:00,12,1,13,3
420,28/03/17 13:20,10781204,1,,,Visa,475130 - d85191a973a4e2945acaf013127c453d761d0fa0,,Committed,Offline Authorisation,,3.0,,2017-03-28 13:20:00,13,1,13,3
421,28/03/17 13:35,10781204,1,,,Visa,492181 - 5b8dea2339afe84eed870d0793a018c14426adf4,,Committed,Offline Authorisation,,3.0,,2017-03-28 13:35:00,13,1,13,3
422,28/03/17 15:42,10781204,1,,,Visa,481817 - 1779e398e459464e06c5bc073df31d628117b618,,Committed,Authorisation,,3.0,,2017-03-28 15:42:00,15,1,13,3
423,28/03/17 16:28,10781204,1,,,Visa,465859 - 60ededc2f0013288e1bc81c585f0240b1762d22e,,Committed,Authorisation,,3.0,,2017-03-28 16:28:00,16,1,13,3
424,29/03/17 16:23,10781204,1,,,Visa,446291 - 54f9c5db018042c5624c67dc1de588c11164e3ac,,Committed,Offline Authorisation,,3.0,,2017-03-29 16:23:00,16,2,13,3
425,30/03/17 14:21,10781205,2,,,Visa,465950 - 245978ceff912a2f6539f4b4a1932a030efa824f,,Committed,Offline Authorisation,,3.0,,2017-03-30 14:21:00,14,3,13,3
426,30/03/17 15:49,10781204,1,,,Visa,446291 - 0c8aadd014a8e599c23050cbadb0ffcf3d68b7e6,,Committed,Offline Authorisation,,3.0,,2017-03-30 15:49:00,15,3,13,3
427,30/03/17 15:57,10781204,1,,,Visa,454742 - 82848784bd01fc1525636b98559b54427574b220,,Committed,Offline Authorisation,,3.0,,2017-03-30 15:57:00,15,3,13,3
428,31/03/17 11:59,10781205,2,,,Visa,475130 - 79fff0734f46195cee3b70510820360b9385ddb7,,Committed,Offline Authorisation,,3.0,,2017-03-31 11:59:00,11,4,13,3
429,31/03/17 12:45,10781205,2,,,Visa,465950 - c1ffe584807004718a308c2c53bf3585fb16bb67,,Committed,Offline Authorisation,,3.0,,2017-03-31 12:45:00,12,4,13,3
430,31/03/17 14:49,10781205,2,,,Visa,492181 - 7a5025883c3d6b54a0e765b19f53e3343687db2e,,Committed,Offline Authorisation,,3.0,,2017-03-31 14:49:00,14,4,13,3
431,01/04/17 10:44,10781204,1,,,Visa,475130 - d4ed6cdcc56bd171d59e41b663471a189d04a9ae,,Committed,Offline Authorisation,,3.0,,2017-01-04 10:44:00,10,2,1,1
432,01/04/17 10:44,10781204,1,,,Visa,498824 - fa81c9a8f3588cf8076d77a3ef37d57b15c77cbf,,Committed,Offline Authorisation,,3.0,,2017-01-04 10:44:00,10,2,1,1
433,01/04/17 10:57,10781204,1,,,Visa,446291 - 8c9a032c097e2c3bc5bf7879e57aa683c3de37fd,,Committed,Offline Authorisation,,3.0,,2017-01-04 10:57:00,10,2,1,1
434,01/04/17 12:28,10781205,2,,,Visa,455206 - 484b60ee7916e7cb3afce535447e2ee4ff33a892,,Committed,Offline Authorisation,,3.0,,2017-01-04 12:28:00,12,2,1,1
435,01/04/17 12:42,10781204,1,,,Visa,475144 - 9661d2cb8555ecfa92b7a6cb61981e30c47bc469,,Committed,Offline Authorisation,,3.0,,2017-01-04 12:42:00,12,2,1,1
436,01/04/17 13:01,10781205,2,,,Visa,446291 - f54775555897f51ef8f4b37ee654989fc73a6e31,,Committed,Offline Authorisation,,3.0,,2017-01-04 13:01:00,13,2,1,1
437,01/04/17 13:54,10781204,1,,,Visa,475129 - 9bcd6c8c398327684bae8be3c6df07ef9db45b6d,,Committed,Offline Authorisation,,3.0,,2017-01-04 13:54:00,13,2,1,1
438,01/04/17 14:18,10781204,1,,,Visa,492913 - aca6d6e0ac7c6af640177fbc27eae8fbf9188dda,,Committed,Offline Authorisation,,3.0,,2017-01-04 14:18:00,14,2,1,1
439,01/04/17 15:52,10781204,1,,,Visa,446291 - 9e0ebc27f63f9648a4a7a9043a04c94d626de19a,,Committed,Offline Authorisation,,3.0,,2017-01-04 15:52:00,15,2,1,1
440,01/04/17 16:23,10781205,2,,,Visa,465923 - a385d9e8d3b9d07483e610819de992510883b36b,,Committed,Offline Authorisation,,3.0,,2017-01-04 16:23:00,16,2,1,1
441,01/04/17 16:24,10781204,1,,,Visa,492182 - c9397ed8f9399168690fc5bf85f1301d05c7427f,,Committed,Offline Authorisation,,3.0,,2017-01-04 16:24:00,16,2,1,1
442,02/04/17 10:08,10781205,2,,,Visa,481893 - 05a5bb2081a861c7bac6e2f3980cb63d644e17b3,,Committed,Authorisation,,3.0,,2017-02-04 10:08:00,10,5,5,2
443,02/04/17 10:59,10781204,1,,,Visa,481818 - be0ad8152d37ee4a8a6e3631904450e9a06cba36,,Committed,Authorisation,,3.0,,2017-02-04 10:59:00,10,5,5,2
444,02/04/17 11:02,10781204,1,,,Visa,465942 - 8cdaa20d71b1db65e210fe0d1a3279d0121b23ed,,Committed,Offline Authorisation,,3.0,,2017-02-04 11:02:00,11,5,5,2
445,02/04/17 11:40,10781204,1,,,Visa,483215 - 6e47e4ab9b5f5dcb806410c07fdafe09ca2baded,,Committed,Authorisation,,3.0,,2017-02-04 11:40:00,11,5,5,2
446,02/04/17 11:49,10781204,1,,,Visa,483208 - 17b990da5a70ac723a5540ecfcb935530a5f7849,,Committed,Authorisation,,3.0,,2017-02-04 11:49:00,11,5,5,2
447,02/04/17 12:20,10781204,1,,,MasterCard,547198 - 9931967c1a46b82e6f534e885097e04354f41db1,,Committed,Authorisation,,3.0,,2017-02-04 12:20:00,12,5,5,2
448,02/04/17 12:55,10781204,1,,,Visa,465902 - 4dd260501dec55caaf354185b0aa99c8e05c045a,,Committed,Offline Authorisation,,3.0,,2017-02-04 12:55:00,12,5,5,2
449,02/04/17 12:55,10781204,1,,,Visa,453978 - 7fa2fbb12053cadf46b52f1ca087e43c97aa4be3,,Committed,Offline Authorisation,,3.0,,2017-02-04 12:55:00,12,5,5,2
450,02/04/17 13:26,10781204,1,,,Visa,475117 - 6e914e59681d9170c7e308e1a0761351d6b5d47f,,Committed,Offline Authorisation,,3.0,,2017-02-04 13:26:00,13,5,5,2
451,02/04/17 14:06,10781204,1,,,Visa,465950 - 8528868d085074d2d1fee5a720343246672dccf5,,Committed,Offline Authorisation,,3.0,,2017-02-04 14:06:00,14,5,5,2
452,02/04/17 16:30,10781204,1,,,Visa,481876 - 749fa825d1f9d8e78bd2495940f92586c04ef35a,,Committed,Authorisation,,3.0,,2017-02-04 16:30:00,16,5,5,2
453,02/04/17 17:18,10781204,1,,,Visa,481820 - a42763a9ba7a399b7f9738f5b9b41bec5a94e87d,,Committed,Authorisation,,3.0,,2017-02-04 17:18:00,17,5,5,2
454,02/04/17 17:18,10781204,1,,,Visa,483208 - 0c7acff6f89ba5f635c6064d60fcd3fb26a6db6b,,Committed,Authorisation,,3.0,,2017-02-04 17:18:00,17,5,5,2
455,02/04/17 17:20,10781204,1,,,MasterCard,552213 - 6430e172869e08cd1b5fff09a1921c8c4f284b42,,Committed,Offline Authorisation,,3.0,,2017-02-04 17:20:00,17,5,5,2
456,03/04/17 11:55,10781204,1,,,MasterCard,529932 - ac826cb617b41ee99a4f00ebfe0fa922be9f5206,,Committed,Offline Authorisation,,3.0,,2017-03-04 11:55:00,11,5,9,3
457,03/04/17 13:02,10781204,1,,,Visa,483204 - 9e28ad3523c0b923c3c78bc6feb63dd6bbd8018a,,Committed,Authorisation,,3.0,,2017-03-04 13:02:00,13,5,9,3
458,03/04/17 13:02,10781204,1,,,Visa,476223 - 0734191fd7da1554d4ea2133df31209ef2d9302a,,Committed,Offline Authorisation,,3.0,,2017-03-04 13:02:00,13,5,9,3
459,03/04/17 13:59,10781205,2,,,Maestro,673703 - 7e7eb2d6d836e02fa81b2ceeeac18ad05d1da6e8,,Committed,Authorisation,,3.0,,2017-03-04 13:59:00,13,5,9,3
460,03/04/17 14:00,10781205,2,,,Maestro,673703 - 5a8c29fa727e5182a4a84bcd2708df748bb7e117,,Committed,Authorisation,,3.0,,2017-03-04 14:00:00,14,5,9,3
461,03/04/17 17:18,10781204,1,,,Visa,468563 - 89d1c9fed3bb56983bc1ed0986843138a7602579,,Committed,Offline Authorisation,,3.0,,2017-03-04 17:18:00,17,5,9,3
462,04/04/17 11:05,10781205,2,,,Visa,424495 - 08a62dff94c12f01d4c4a348ec8835c751e09b83,,Committed,Authorisation,,3.0,,2017-04-04 11:05:00,11,1,14,4
463,05/04/17 15:46,10781205,2,,,Visa,465921 - 66caf4922451359a74d4830e22a1afbc3534463a,,Committed,Offline Authorisation,,3.0,,2017-05-04 15:46:00,15,3,18,5
464,06/04/17 12:26,10781205,2,,,Visa,454742 - 4a17f351254bf902c2874e4e140215005a9e06a8,,Committed,Offline Authorisation,,3.0,,2017-06-04 12:26:00,12,6,22,6
465,06/04/17 16:35,10781204,1,,,Visa,454313 - 29485fc5d92edd753a746edf8c924f0b87e25346,,Committed,Offline Authorisation,,3.0,,2017-06-04 16:35:00,16,6,22,6
466,07/04/17 11:35,10781204,1,,,Visa,446292 - a7e33171ae5445db807e813be5c56937fb9112fd,,Committed,Offline Authorisation,,3.0,,2017-07-04 11:35:00,11,1,27,7
467,07/04/17 11:35,10781204,1,,,Visa,446292 - bc77b0705ecd0e9b1735332131c54c8ea571c491,,Committed,Offline Authorisation,,3.0,,2017-07-04 11:35:00,11,1,27,7
468,07/04/17 12:30,10781205,2,,,Visa,465946 - c9397ed8f9399168690fc5bf85f1301d05c7427f,,Committed,Offline Authorisation,,3.0,,2017-07-04 12:30:00,12,1,27,7
469,07/04/17 12:59,10781205,2,,,Visa,492181 - 27347e6dbea8bb7dde4f34337b53b7130c523dd6,,Committed,Offline Authorisation,,3.0,,2017-07-04 12:59:00,12,1,27,7
470,07/04/17 14:04,10781205,2,,,Visa,475130 - 8ce6229499b2bb29dc1055eb2fd9b2bc82e95d81,,Committed,Offline Authorisation,,3.0,,2017-07-04 14:04:00,14,1,27,7
471,08/04/17 11:40,10781205,2,,,Visa,481694 - fed029a9a41feb8e4ad1871ef9b4e1761cd1dab6,,Committed,Authorisation,,3.0,,2017-08-04 11:40:00,11,4,31,8
472,08/04/17 12:40,10781205,2,,,Visa,475130 - 3b677eda7bf82e9d3f16190ea45a5684ad973a98,,Committed,Offline Authorisation,,3.0,,2017-08-04 12:40:00,12,4,31,8
474,08/04/17 13:41,10781204,1,,,Visa,492182 - 8a6bf77bbb862400e45d4c71414121ea5ab98328,,Committed,Offline Authorisation,,3.0,,2017-08-04 13:41:00,13,4,31,8
475,08/04/17 14:00,10781204,1,,,Maestro,673400 - 5baf5fbf4ed62684f0688edb3f915678d01be7d8,,Committed,Authorisation,,3.0,,2017-08-04 14:00:00,14,4,31,8
476,08/04/17 14:08,10781205,2,,,Visa,453979 - c55c508614dd2a3e2ca2a00250dc33fb924a7244,,Committed,Offline Authorisation,,3.0,,2017-08-04 14:08:00,14,4,31,8
477,08/04/17 14:08,10781205,2,,,Visa,453979 - c55c508614dd2a3e2ca2a00250dc33fb924a7244,,Committed,Offline Authorisation,,3.0,,2017-08-04 14:08:00,14,4,31,8
478,08/04/17 14:35,10781205,2,,,Visa,465942 - 7ef445dcbad9f8237e60528beaf421a15d112e55,,Committed,Offline Authorisation,,3.0,,2017-08-04 14:35:00,14,4,31,8
479,08/04/17 16:09,10781204,1,,,Visa,465902 - c021617d35e4fd074d25f23092ece1e8f1b3db5c,,Committed,Offline Authorisation,,3.0,,2017-08-04 16:09:00,16,4,31,8
480,08/04/17 16:15,10781204,1,,,Visa,482177 - b68d929fa63dad46d1c0bee989c568eba721eb29,,Committed,Authorisation,,3.0,,2017-08-04 16:15:00,16,4,31,8
481,08/04/17 16:15,10781204,1,,,Visa,482177 - b68d929fa63dad46d1c0bee989c568eba721eb29,,Committed,Authorisation,,3.0,,2017-08-04 16:15:00,16,4,31,8
482,09/04/17 10:26,10781204,1,,,Visa,483204 - 7de07f606feebc6ea3a0919a79e47a68107b5dbc,,Committed,Authorisation,,3.0,,2017-09-04 10:26:00,10,0,36,9
483,09/04/17 11:50,10781205,2,,,Visa,465858 - 4ed7f8205cfeb154139ea0d218df8db89331d816,,Committed,Authorisation,,3.0,,2017-09-04 11:50:00,11,0,36,9
484,09/04/17 12:16,10781204,1,,,Visa,475144 - 1770739d6b8c04a57a9ca65627904859bdf9a3d7,,Committed,Offline Authorisation,,3.0,,2017-09-04 12:16:00,12,0,36,9
485,09/04/17 13:34,10781205,2,,,Visa,465901 - f4a61c3d38409e714485b4bdb15277824419ed10,,Committed,Offline Authorisation,,3.0,,2017-09-04 13:34:00,13,0,36,9
486,09/04/17 14:33,10781204,1,,,Visa,481893 - 188602e741c1ad458eb69e6ac2b6ded0f4486404,,Committed,Authorisation,,3.0,,2017-09-04 14:33:00,14,0,36,9
487,09/04/17 17:50,10781204,1,,,Visa,483192 - 3ff40a08774e98a08b737790e3dcdbf157cac56e,,Committed,Authorisation,,3.0,,2017-09-04 17:50:00,17,0,36,9
488,10/04/17 11:01,10781204,1,,,Visa,475144 - 3e45ede814a1f0d2e142f6c7e2cf65cd3d202412,,Committed,Offline Authorisation,,3.0,,2017-10-04 11:01:00,11,2,40,10
489,10/04/17 11:27,10781205,2,,,Visa,453979 - a8d96ae95a1838500e379fde1a44f02db35e9e9a,,Committed,Offline Authorisation,,3.0,,2017-10-04 11:27:00,11,2,40,10
490,10/04/17 15:24,10781204,1,,,Visa,465858 - 9acbbb7fd8c18481ceb0e7ef6b899ba68643d15c,,Committed,Authorisation,,3.0,,2017-10-04 15:24:00,15,2,40,10
491,11/04/17 11:03,10781205,2,,,Visa,475129 - 25c65868b540200530fe4d75eb95a9a92c0c76ce,,Committed,Offline Authorisation,,3.0,,2017-11-04 11:03:00,11,5,44,11
492,11/04/17 11:03,10781205,2,,,Visa,475144 - a009b39852acf9de0a6b7c938e73c22946218e7e,,Committed,Offline Authorisation,,3.0,,2017-11-04 11:03:00,11,5,44,11
493,11/04/17 12:05,10781204,1,,,Visa,454742 - 498aa1acf2df8d9e6ad04db44e2a3cd6f2e78f76,,Committed,Offline Authorisation,,3.0,,2017-11-04 12:05:00,12,5,44,11
494,11/04/17 12:27,10781204,1,,,Visa,483215 - 4c4e40290c8198698716c0ac439005d51a630ad5,,Committed,Authorisation,,3.0,,2017-11-04 12:27:00,12,5,44,11
495,11/04/17 15:22,10781205,2,,,Visa,454313 - 3d2c898fa7e1b44a6391738a0d2a98f197ce98fa,,Committed,Offline Authorisation,,3.0,,2017-11-04 15:22:00,15,5,44,11
496,12/04/17 12:48,10781205,2,,,Visa,492181 - 8ff582b26cef20232ae530ff62cfdaf1f2d043c6,,Committed,Offline Authorisation,,3.0,,2017-12-04 12:48:00,12,0,49,12
497,12/04/17 15:31,10781204,1,,,Visa,475130 - 7ee761a76a2425d523f7ee38a9932618e3b66dbc,,Committed,Offline Authorisation,,3.0,,2017-12-04 15:31:00,15,0,49,12
498,12/04/17 16:16,10781204,1,,,Visa,476223 - a02ea72e938587c06dfe620416ddc0bc5b086887,,Committed,Offline Authorisation,,3.0,,2017-12-04 16:16:00,16,0,49,12
499,13/04/17 11:01,10781205,2,,,Visa,453978 - 04c3eb5ce6c5e299ad93dac871bbbed16da09e21,,Committed,Offline Authorisation,,3.0,,2017-04-13 11:01:00,11,3,15,4
500,13/04/17 12:29,10781205,2,,,Visa,434960 - 35cb7abb1386c7e6606e0e6576650e1f72ab92be,,Committed,Offline Authorisation,,3.0,,2017-04-13 12:29:00,12,3,15,4
501,13/04/17 13:33,10781205,2,,,Visa,498824 - f9c6f5a41e9e19281c0cc45fee9c9a09f4c18287,,Committed,Offline Authorisation,,3.0,,2017-04-13 13:33:00,13,3,15,4
502,14/04/17 10:03,10781205,2,,,Visa,465922 - 346a6941b9f5b0d59d9ab849e8a76aebaebbdb3e,,Committed,Offline Authorisation,,3.0,,2017-04-14 10:03:00,10,4,15,4
503,14/04/17 10:04,10781205,2,,,Visa,492182 - 828fdf764e13d80154ae46209ee1a843885d01e7,,Committed,Offline Authorisation,,3.0,,2017-04-14 10:04:00,10,4,15,4
504,14/04/17 11:38,10781205,2,,,Visa,465944 - fa19ad24c61b4638b8302d66a2f9c342d564073d,,Committed,Offline Authorisation,,3.0,,2017-04-14 11:38:00,11,4,15,4
505,14/04/17 12:04,10781204,1,,,Visa,465946 - 1a8c7e5ad4d5d2cbd4887f1c95d9b7e775240b7e,,Committed,Offline Authorisation,,3.0,,2017-04-14 12:04:00,12,4,15,4
506,14/04/17 12:54,10781204,1,,,MasterCard,535420 - a64055ec6fda567b150c875bc42966fe9c409731,,Committed,Authorisation,,3.0,,2017-04-14 12:54:00,12,4,15,4
507,14/04/17 12:55,10781204,1,,,MasterCard,535420 - 4b1d86d7f3cb2ed8c01844f865409f79b0387a9d,,Committed,Authorisation,,3.0,,2017-04-14 12:55:00,12,4,15,4
508,14/04/17 13:35,10781204,1,,,Visa,456735 - 94b1cedbc1b27e842c7db76e185d18d9d5463c30,,Committed,Offline Authorisation,,3.0,,2017-04-14 13:35:00,13,4,15,4
509,14/04/17 14:49,10781205,2,,,Visa,465944 - 2ba13d739d0f8f90538143d8893224c73e2ee0a8,,Committed,Offline Authorisation,,3.0,,2017-04-14 14:49:00,14,4,15,4
510,14/04/17 14:58,10781204,1,,,Visa,475129 - be78d7107c320af90bee7f9d4a5769c909d21205,,Committed,Offline Authorisation,,3.0,,2017-04-14 14:58:00,14,4,15,4
511,14/04/17 16:05,10781205,2,,,MasterCard,557361 - 3eee834d9a1d5a444e7175a0c9dbc0260ec81986,,Committed,Offline Authorisation,,3.0,,2017-04-14 16:05:00,16,4,15,4
512,14/04/17 16:30,10781205,2,,,Visa,475129 - 952b1d3c000dd8b840ad03461f71c71a0cb83086,,Committed,Offline Authorisation,,3.0,,2017-04-14 16:30:00,16,4,15,4
513,14/04/17 16:30,10781205,2,,,Visa,475129 - 952b1d3c000dd8b840ad03461f71c71a0cb83086,,Committed,Offline Authorisation,,3.0,,2017-04-14 16:30:00,16,4,15,4
514,14/04/17 17:10,10781204,1,,,Visa,492181 - 4a5b94151967c0bb1e6ca8c9a825dafc1dbeecd2,,Committed,Offline Authorisation,,3.0,,2017-04-14 17:10:00,17,4,15,4
515,14/04/17 17:11,10781204,1,,,Visa,492181 - 4d37d1e69194ba0504a4afedf2db73267b6584d4,,Committed,Offline Authorisation,,3.0,,2017-04-14 17:11:00,17,4,15,4
516,14/04/17 17:42,10781204,1,,,Visa,475129 - 8324766ce239d01947758ee7da7f8061beca0635,,Committed,Offline Authorisation,,3.0,,2017-04-14 17:42:00,17,4,15,4
517,15/04/17 10:26,10781204,1,,,Visa,481893 - 06bc6a372c0484bd4c62494038cac7c4c62035df,,Committed,Authorisation,,3.0,,2017-04-15 10:26:00,10,5,15,4
518,15/04/17 11:30,10781204,1,,,Visa,454742 - 1e9850f1c9eb2b355b52f2cdd20b1713e05cd6e3,,Committed,Offline Authorisation,,3.0,,2017-04-15 11:30:00,11,5,15,4
519,15/04/17 11:31,10781204,1,,,Visa,476248 - 2816ea4edd21439dd60534564fe087bbfdc83448,,Committed,Offline Authorisation,,3.0,,2017-04-15 11:31:00,11,5,15,4
520,15/04/17 12:18,10781204,1,,,Visa,475753 - c3077f350f9aff932e72261a46ce6a250b1e85f4,,Committed,Offline Authorisation,,3.0,,2017-04-15 12:18:00,12,5,15,4
521,15/04/17 12:19,10781204,1,,,Visa,446291 - 3c8101acb51e8f51363933e63bfb9106ec64d6e4,,Committed,Offline Authorisation,,3.0,,2017-04-15 12:19:00,12,5,15,4
522,15/04/17 12:51,10781204,1,,,Visa,476248 - 5c69aa9a02e129f3a91f4438a9273ba25e40179e,,Committed,Offline Authorisation,,3.0,,2017-04-15 12:51:00,12,5,15,4
523,15/04/17 12:51,10781204,1,,,Visa,453978 - 9147343d9851d9a4727fab30d6594b416109e55a,,Committed,Offline Authorisation,,3.0,,2017-04-15 12:51:00,12,5,15,4
524,15/04/17 13:18,10781205,2,,,Visa,475130 - 42e12cb7198394beb558db2dc1f1a862366e1045,,Committed,Offline Authorisation,,3.0,,2017-04-15 13:18:00,13,5,15,4
